Sep 03 09:34:03.913762 np0000043756 systemd[1]: Started devstack@memory_tracker.service - Devstack devstack@memory_tracker.service.
Sep 03 09:34:03.924425 np0000043756 memory_tracker.sh[48747]: [[[
Sep 03 09:34:03.925681 np0000043756 memory_tracker.sh[48765]: Thu Sep  3 09:34:03 UTC 2026
Sep 03 09:34:03.925809 np0000043756 memory_tracker.sh[48747]: ---
Sep 03 09:34:03.985595 np0000043756 memory_tracker.sh[48768]: [iscsid (pid:39711)]=14172KB; [multipathd (pid:375)]=288932KB; [ovs-vswitchd (pid:35260)]=901128KB
Sep 03 09:34:03.991832 np0000043756 memory_tracker.sh[48747]: ]]]
Sep 03 09:34:23.998851 np0000043756 memory_tracker.sh[48747]: [[[
Sep 03 09:34:23.999735 np0000043756 memory_tracker.sh[51757]: Thu Sep  3 09:34:23 UTC 2026
Sep 03 09:34:23.999892 np0000043756 memory_tracker.sh[48747]: ---
Sep 03 09:34:23.999892 np0000043756 memory_tracker.sh[48747]: memory_tracker low_point: 6258648
Sep 03 09:34:23.999892 np0000043756 memory_tracker.sh[48747]: ---
Sep 03 09:34:24.000767 np0000043756 memory_tracker.sh[51758]: MemTotal:        8129356 kB
Sep 03 09:34:24.000767 np0000043756 memory_tracker.sh[51758]: MemFree:          132660 kB
Sep 03 09:34:24.000767 np0000043756 memory_tracker.sh[51758]: MemAvailable:    6258648 kB
Sep 03 09:34:24.000767 np0000043756 memory_tracker.sh[51758]: Buffers:          203792 kB
Sep 03 09:34:24.000767 np0000043756 memory_tracker.sh[51758]: Cached:          5874936 kB
Sep 03 09:34:24.000767 np0000043756 memory_tracker.sh[51758]: SwapCached:            0 kB
Sep 03 09:34:24.000767 np0000043756 memory_tracker.sh[51758]: Active:          1321508 kB
Sep 03 09:34:24.000767 np0000043756 memory_tracker.sh[51758]: Inactive:        5678584 kB
Sep 03 09:34:24.000767 np0000043756 memory_tracker.sh[51758]: Active(anon):     970076 kB
Sep 03 09:34:24.000767 np0000043756 memory_tracker.sh[51758]: Inactive(anon):   125976 kB
Sep 03 09:34:24.000767 np0000043756 memory_tracker.sh[51758]: Active(file):     351432 kB
Sep 03 09:34:24.000767 np0000043756 memory_tracker.sh[51758]: Inactive(file):  5552608 kB
Sep 03 09:34:24.000767 np0000043756 memory_tracker.sh[51758]: Unevictable:      143596 kB
Sep 03 09:34:24.000767 np0000043756 memory_tracker.sh[51758]: Mlocked:          142396 kB
Sep 03 09:34:24.000767 np0000043756 memory_tracker.sh[51758]: SwapTotal:       8388604 kB
Sep 03 09:34:24.000767 np0000043756 memory_tracker.sh[51758]: SwapFree:        8388080 kB
Sep 03 09:34:24.000767 np0000043756 memory_tracker.sh[51758]: Zswap:               336 kB
Sep 03 09:34:24.000767 np0000043756 memory_tracker.sh[51758]: Zswapped:             68 kB
Sep 03 09:34:24.000767 np0000043756 memory_tracker.sh[51758]: Dirty:              2904 kB
Sep 03 09:34:24.000767 np0000043756 memory_tracker.sh[51758]: Writeback:             8 kB
Sep 03 09:34:24.000767 np0000043756 memory_tracker.sh[51758]: AnonPages:       1065068 kB
Sep 03 09:34:24.000767 np0000043756 memory_tracker.sh[51758]: Mapped:           184684 kB
Sep 03 09:34:24.000767 np0000043756 memory_tracker.sh[51758]: Shmem:            154824 kB
Sep 03 09:34:24.000767 np0000043756 memory_tracker.sh[51758]: KReclaimable:     531664 kB
Sep 03 09:34:24.000767 np0000043756 memory_tracker.sh[51758]: Slab:             648580 kB
Sep 03 09:34:24.000767 np0000043756 memory_tracker.sh[51758]: SReclaimable:     531664 kB
Sep 03 09:34:24.000767 np0000043756 memory_tracker.sh[51758]: SUnreclaim:       116916 kB
Sep 03 09:34:24.000767 np0000043756 memory_tracker.sh[51758]: KernelStack:        8316 kB
Sep 03 09:34:24.000767 np0000043756 memory_tracker.sh[51758]: PageTables:         9764 kB
Sep 03 09:34:24.000767 np0000043756 memory_tracker.sh[51758]: SecPageTables:         0 kB
Sep 03 09:34:24.000767 np0000043756 memory_tracker.sh[51758]: NFS_Unstable:          0 kB
Sep 03 09:34:24.000767 np0000043756 memory_tracker.sh[51758]: Bounce:                0 kB
Sep 03 09:34:24.000767 np0000043756 memory_tracker.sh[51758]: WritebackTmp:          0 kB
Sep 03 09:34:24.000767 np0000043756 memory_tracker.sh[51758]: CommitLimit:    12453280 kB
Sep 03 09:34:24.000767 np0000043756 memory_tracker.sh[51758]: Committed_AS:    2856504 kB
Sep 03 09:34:24.000767 np0000043756 memory_tracker.sh[51758]: VmallocTotal:   13743895347199 kB
Sep 03 09:34:24.000767 np0000043756 memory_tracker.sh[51758]: VmallocUsed:       26652 kB
Sep 03 09:34:24.000767 np0000043756 memory_tracker.sh[51758]: VmallocChunk:          0 kB
Sep 03 09:34:24.000767 np0000043756 memory_tracker.sh[51758]: Percpu:             4800 kB
Sep 03 09:34:24.000767 np0000043756 memory_tracker.sh[51758]: HardwareCorrupted:     0 kB
Sep 03 09:34:24.000767 np0000043756 memory_tracker.sh[51758]: AnonHugePages:         0 kB
Sep 03 09:34:24.000767 np0000043756 memory_tracker.sh[51758]: ShmemHugePages:        0 kB
Sep 03 09:34:24.000767 np0000043756 memory_tracker.sh[51758]: ShmemPmdMapped:        0 kB
Sep 03 09:34:24.000767 np0000043756 memory_tracker.sh[51758]: FileHugePages:         0 kB
Sep 03 09:34:24.000767 np0000043756 memory_tracker.sh[51758]: FilePmdMapped:         0 kB
Sep 03 09:34:24.000767 np0000043756 memory_tracker.sh[51758]: Unaccepted:            0 kB
Sep 03 09:34:24.000767 np0000043756 memory_tracker.sh[51758]: HugePages_Total:       0
Sep 03 09:34:24.000767 np0000043756 memory_tracker.sh[51758]: HugePages_Free:        0
Sep 03 09:34:24.000767 np0000043756 memory_tracker.sh[51758]: HugePages_Rsvd:        0
Sep 03 09:34:24.000767 np0000043756 memory_tracker.sh[51758]: HugePages_Surp:        0
Sep 03 09:34:24.000767 np0000043756 memory_tracker.sh[51758]: Hugepagesize:       2048 kB
Sep 03 09:34:24.000767 np0000043756 memory_tracker.sh[51758]: Hugetlb:               0 kB
Sep 03 09:34:24.000767 np0000043756 memory_tracker.sh[51758]: DirectMap4k:      278380 kB
Sep 03 09:34:24.000767 np0000043756 memory_tracker.sh[51758]: DirectMap2M:     7061504 kB
Sep 03 09:34:24.000767 np0000043756 memory_tracker.sh[51758]: DirectMap1G:     3145728 kB
Sep 03 09:34:24.001701 np0000043756 memory_tracker.sh[48747]: ---
Sep 03 09:34:24.012702 np0000043756 memory_tracker.sh[51760]:        PID   %MEM             RSS       PPID       TIME     NLWP WCHAN                     COMMAND
Sep 03 09:34:24.012702 np0000043756 memory_tracker.sh[51760]:      48105    5.1          415008          1   00:00:01       40 do_poll.constprop.0       /usr/sbin/mysqld
Sep 03 09:34:24.012702 np0000043756 memory_tracker.sh[51760]:      18037    1.6          137404          1   00:00:02       32 do_select                 /usr/lib/erlang/erts-13.2.2.5/bin/beam.smp -W w -MBas ageffcbf -MHas ageffcbf -MBlmbcs 512 -MHlmbcs 512 -MMmcs 30 -pc unicode -P 1048576 -t 5000000 -stbt db -zdbbl 128000 -sbwt none -sbwtdcpu none -sbwtdio none -- -root /usr/lib/erlang -bindir /usr/lib/erlang/erts-13.2.2.5/bin -progname erl -- -home /var/lib/rabbitmq -- -pa  -noshell -noinput -s rabbit boot -boot start_sasl -syslog logger [] -syslog syslog_error_logger false -kernel prevent_overlapping_partitions false -enable-feature maybe_expr
Sep 03 09:34:24.012702 np0000043756 memory_tracker.sh[51760]:      51125    1.6          133076      51124   00:00:02        2 ep_poll                   keystoneuWSGI worker 1
Sep 03 09:34:24.012702 np0000043756 memory_tracker.sh[51760]:      51126    1.6          132816      51124   00:00:02        2 -                         keystoneuWSGI worker 2
Sep 03 09:34:24.012702 np0000043756 memory_tracker.sh[51760]:      47353    1.4          117068          1   00:00:01        1 wait_woken                /opt/stack/data/venv/bin/python3 /opt/stack/devstack/files/openstack-cli-server/openstack-cli-server
Sep 03 09:34:24.012702 np0000043756 memory_tracker.sh[51760]:      35260    1.4          116236          1   00:00:00       13 do_poll.constprop.0       ovs-vswitchd unix:/var/run/openvswitch/db.sock -vconsole:emer -vsyslog:err -vfile:info --mlockall --no-chdir --log-file=/var/log/openvswitch/ovs-vswitchd.log --pidfile=/var/run/openvswitch/ovs-vswitchd.pid --detach
Sep 03 09:34:24.012702 np0000043756 memory_tracker.sh[51760]:      11376    0.4           40576      11374   00:00:00        8 ep_poll                   /usr/sbin/haproxy -Ws -f /etc/haproxy/haproxy.cfg -p /run/haproxy.pid -S /run/haproxy-master.sock
Sep 03 09:34:24.013050 np0000043756 memory_tracker.sh[51760]:      49890    0.3           27716          1   00:00:00       10 futex_wait_queue          /opt/stack/bin/etcd --name np0000043756 --data-dir /opt/stack/data/etcd --initial-cluster-state new --initial-cluster-token etcd-cluster-01 --initial-cluster np0000043756=http://192.168.1.139:2380 --initial-advertise-peer-urls http://192.168.1.139:2380 --advertise-client-urls http://192.168.1.139:2379 --listen-peer-urls http://0.0.0.0:2380 --listen-client-urls http://192.168.1.139:2379 --log-level=debug
Sep 03 09:34:24.013050 np0000043756 memory_tracker.sh[51760]:        375    0.3           27296          1   00:00:00        7 futex_wait_queue          /sbin/multipathd -d -s
Sep 03 09:34:24.013050 np0000043756 memory_tracker.sh[51760]:      44057    0.3           26696          1   00:00:00       20 do_poll.constprop.0       /usr/sbin/libvirtd --timeout 120
Sep 03 09:34:24.013050 np0000043756 memory_tracker.sh[51760]:       2422    0.3           25756       2421   00:00:00        2 do_wait                   /usr/bin/python3
Sep 03 09:34:24.013050 np0000043756 memory_tracker.sh[51760]:       2201    0.2           20864          1   00:00:00        4 do_poll.constprop.0       /usr/libexec/packagekitd
Sep 03 09:34:24.013050 np0000043756 memory_tracker.sh[51760]:      16992    0.2           19736          1   00:00:00        1 ep_poll                   /usr/lib/systemd/systemd-journald
Sep 03 09:34:24.013050 np0000043756 memory_tracker.sh[51760]:       1317    0.2           19644          1   00:01:13        2 inet_csk_accept           /usr/bin/python3
Sep 03 09:34:24.013050 np0000043756 memory_tracker.sh[51760]:      51124    0.2           19456          1   00:00:00        1 ep_poll                   keystoneuWSGI master
Sep 03 09:34:24.013050 np0000043756 memory_tracker.sh[51760]:      37627    0.1           15464          1   00:00:00        1 do_poll.constprop.0       /usr/sbin/virtlockd
Sep 03 09:34:24.013050 np0000043756 memory_tracker.sh[51760]:      44092    0.1           15416          1   00:00:00        1 do_poll.constprop.0       /usr/sbin/virtlogd
Sep 03 09:34:24.013050 np0000043756 memory_tracker.sh[51760]:      51449    0.1           14348      51445   00:00:00       34 pipe_read                 /usr/sbin/apache2 -k start
Sep 03 09:34:24.013050 np0000043756 memory_tracker.sh[51760]:      39711    0.1           14180          1   00:00:00        1 do_poll.constprop.0       /usr/sbin/iscsid
Sep 03 09:34:24.013050 np0000043756 memory_tracker.sh[51760]:          1    0.1           14048          0   00:00:10        1 ep_poll                   /sbin/init nofb
Sep 03 09:34:24.013050 np0000043756 memory_tracker.sh[51760]:      11374    0.1           13344          1   00:00:00        1 ep_poll                   /usr/sbin/haproxy -Ws -f /etc/haproxy/haproxy.cfg -p /run/haproxy.pid -S /run/haproxy-master.sock
Sep 03 09:34:24.013269 np0000043756 memory_tracker.sh[51760]:        481    0.1           13004          1   00:00:00        1 ep_poll                   /usr/lib/systemd/systemd-resolved
Sep 03 09:34:24.013269 np0000043756 memory_tracker.sh[51760]:      51529    0.1           12544          1   00:00:00       10 ep_poll                   /usr/bin/memcached -m 64 -p 11211 -u memcache -l 127.0.0.1 -l ::1 -P /var/run/memcached/memcached.pid
Sep 03 09:34:24.013269 np0000043756 memory_tracker.sh[51760]:       4667    0.1           12364       2425   00:00:00        1 pipe_read                 /usr/bin/python3.12 /opt/stack/devstack/tools/outfilter.py -v --no-timestamp -o /opt/stack/logs/devstacklog.txt.2026-09-03-092422
Sep 03 09:34:24.013269 np0000043756 memory_tracker.sh[51760]:       4672    0.1           12296       2425   00:00:00        1 pipe_read                 /usr/bin/python3.12 /opt/stack/devstack/tools/outfilter.py -o /opt/stack/logs/devstacklog.txt.2026-09-03-092422.summary.2026-09-03-092422
Sep 03 09:34:24.013269 np0000043756 memory_tracker.sh[51760]:      51450    0.1           12256      51445   00:00:00       34 pipe_read                 /usr/sbin/apache2 -k start
Sep 03 09:34:24.013269 np0000043756 memory_tracker.sh[51760]:      51711    0.1           11644      51697   00:00:00        1 unix_stream_data_wait     python3 /opt/stack/devstack/files/openstack-cli-server/openstack --os-cloud devstack-system-admin role add admin --user 246db96fd5804958ade7316eedf50ac8 --domain default
Sep 03 09:34:24.013269 np0000043756 memory_tracker.sh[51760]:      51753    0.1           11640      51736   00:00:00        1 unix_stream_data_wait     python3 /opt/stack/devstack/files/openstack-cli-server/openstack --os-cloud devstack-system-admin domain create Default --description  --or-show -f value -c id
Sep 03 09:34:24.013269 np0000043756 memory_tracker.sh[51760]:       1174    0.1           11460          1   00:00:00        1 ep_poll                   /usr/lib/systemd/systemd --user
Sep 03 09:34:24.013269 np0000043756 memory_tracker.sh[51760]:       2425    0.1           10832       2423   00:00:03        1 pipe_read                 bash ./stack.sh
