Aug 05 12:39:57.008034 np0000041047 systemd[1]: Started devstack@memory_tracker.service - Devstack devstack@memory_tracker.service.
Aug 05 12:39:57.017763 np0000041047 memory_tracker.sh[44276]: [[[
Aug 05 12:39:57.018471 np0000041047 memory_tracker.sh[44295]: Wed Aug  5 12:39:57 UTC 2026
Aug 05 12:39:57.018590 np0000041047 memory_tracker.sh[44276]: ---
Aug 05 12:39:57.073965 np0000041047 memory_tracker.sh[44299]: [iscsid (pid:35222)]=14172KB; [multipathd (pid:381)]=288932KB; [ovs-vswitchd (pid:30744)]=901124KB
Aug 05 12:39:57.079981 np0000041047 memory_tracker.sh[44276]: ]]]
Aug 05 12:40:17.084966 np0000041047 memory_tracker.sh[44276]: [[[
Aug 05 12:40:17.085740 np0000041047 memory_tracker.sh[47817]: Wed Aug  5 12:40:17 UTC 2026
Aug 05 12:40:17.085993 np0000041047 memory_tracker.sh[44276]: ---
Aug 05 12:40:17.085993 np0000041047 memory_tracker.sh[44276]: memory_tracker low_point: 6255380
Aug 05 12:40:17.085993 np0000041047 memory_tracker.sh[44276]: ---
Aug 05 12:40:17.086589 np0000041047 memory_tracker.sh[47818]: MemTotal:        8129360 kB
Aug 05 12:40:17.086589 np0000041047 memory_tracker.sh[47818]: MemFree:          143868 kB
Aug 05 12:40:17.086589 np0000041047 memory_tracker.sh[47818]: MemAvailable:    6255380 kB
Aug 05 12:40:17.086589 np0000041047 memory_tracker.sh[47818]: Buffers:          182000 kB
Aug 05 12:40:17.086589 np0000041047 memory_tracker.sh[47818]: Cached:          5880120 kB
Aug 05 12:40:17.086589 np0000041047 memory_tracker.sh[47818]: SwapCached:            4 kB
Aug 05 12:40:17.086589 np0000041047 memory_tracker.sh[47818]: Active:          1411340 kB
Aug 05 12:40:17.086589 np0000041047 memory_tracker.sh[47818]: Inactive:        5597896 kB
Aug 05 12:40:17.086589 np0000041047 memory_tracker.sh[47818]: Active(anon):    1120952 kB
Aug 05 12:40:17.086589 np0000041047 memory_tracker.sh[47818]: Inactive(anon):      844 kB
Aug 05 12:40:17.086589 np0000041047 memory_tracker.sh[47818]: Active(file):     290388 kB
Aug 05 12:40:17.086589 np0000041047 memory_tracker.sh[47818]: Inactive(file):  5597052 kB
Aug 05 12:40:17.086589 np0000041047 memory_tracker.sh[47818]: Unevictable:      143592 kB
Aug 05 12:40:17.086589 np0000041047 memory_tracker.sh[47818]: Mlocked:          142392 kB
Aug 05 12:40:17.086589 np0000041047 memory_tracker.sh[47818]: SwapTotal:       8388604 kB
Aug 05 12:40:17.086589 np0000041047 memory_tracker.sh[47818]: SwapFree:        8387824 kB
Aug 05 12:40:17.086589 np0000041047 memory_tracker.sh[47818]: Zswap:               336 kB
Aug 05 12:40:17.086589 np0000041047 memory_tracker.sh[47818]: Zswapped:             68 kB
Aug 05 12:40:17.086589 np0000041047 memory_tracker.sh[47818]: Dirty:            169556 kB
Aug 05 12:40:17.086589 np0000041047 memory_tracker.sh[47818]: Writeback:             0 kB
Aug 05 12:40:17.086589 np0000041047 memory_tracker.sh[47818]: AnonPages:       1090816 kB
Aug 05 12:40:17.086589 np0000041047 memory_tracker.sh[47818]: Mapped:           182928 kB
Aug 05 12:40:17.086589 np0000041047 memory_tracker.sh[47818]: Shmem:            154820 kB
Aug 05 12:40:17.086589 np0000041047 memory_tracker.sh[47818]: KReclaimable:     533624 kB
Aug 05 12:40:17.086589 np0000041047 memory_tracker.sh[47818]: Slab:             655640 kB
Aug 05 12:40:17.086589 np0000041047 memory_tracker.sh[47818]: SReclaimable:     533624 kB
Aug 05 12:40:17.086589 np0000041047 memory_tracker.sh[47818]: SUnreclaim:       122016 kB
Aug 05 12:40:17.086589 np0000041047 memory_tracker.sh[47818]: KernelStack:        8636 kB
Aug 05 12:40:17.086589 np0000041047 memory_tracker.sh[47818]: PageTables:        10516 kB
Aug 05 12:40:17.086589 np0000041047 memory_tracker.sh[47818]: SecPageTables:         0 kB
Aug 05 12:40:17.086589 np0000041047 memory_tracker.sh[47818]: NFS_Unstable:          0 kB
Aug 05 12:40:17.086589 np0000041047 memory_tracker.sh[47818]: Bounce:                0 kB
Aug 05 12:40:17.086589 np0000041047 memory_tracker.sh[47818]: WritebackTmp:          0 kB
Aug 05 12:40:17.086589 np0000041047 memory_tracker.sh[47818]: CommitLimit:    12453284 kB
Aug 05 12:40:17.086589 np0000041047 memory_tracker.sh[47818]: Committed_AS:    2923116 kB
Aug 05 12:40:17.086589 np0000041047 memory_tracker.sh[47818]: VmallocTotal:   13743895347199 kB
Aug 05 12:40:17.086589 np0000041047 memory_tracker.sh[47818]: VmallocUsed:       33508 kB
Aug 05 12:40:17.086589 np0000041047 memory_tracker.sh[47818]: VmallocChunk:          0 kB
Aug 05 12:40:17.086589 np0000041047 memory_tracker.sh[47818]: Percpu:             4864 kB
Aug 05 12:40:17.086589 np0000041047 memory_tracker.sh[47818]: HardwareCorrupted:     0 kB
Aug 05 12:40:17.086589 np0000041047 memory_tracker.sh[47818]: AnonHugePages:         0 kB
Aug 05 12:40:17.086589 np0000041047 memory_tracker.sh[47818]: ShmemHugePages:        0 kB
Aug 05 12:40:17.086589 np0000041047 memory_tracker.sh[47818]: ShmemPmdMapped:        0 kB
Aug 05 12:40:17.086589 np0000041047 memory_tracker.sh[47818]: FileHugePages:         0 kB
Aug 05 12:40:17.086589 np0000041047 memory_tracker.sh[47818]: FilePmdMapped:         0 kB
Aug 05 12:40:17.086589 np0000041047 memory_tracker.sh[47818]: Unaccepted:            0 kB
Aug 05 12:40:17.086589 np0000041047 memory_tracker.sh[47818]: HugePages_Total:       0
Aug 05 12:40:17.086589 np0000041047 memory_tracker.sh[47818]: HugePages_Free:        0
Aug 05 12:40:17.086589 np0000041047 memory_tracker.sh[47818]: HugePages_Rsvd:        0
Aug 05 12:40:17.086589 np0000041047 memory_tracker.sh[47818]: HugePages_Surp:        0
Aug 05 12:40:17.086589 np0000041047 memory_tracker.sh[47818]: Hugepagesize:       2048 kB
Aug 05 12:40:17.086589 np0000041047 memory_tracker.sh[47818]: Hugetlb:               0 kB
Aug 05 12:40:17.086589 np0000041047 memory_tracker.sh[47818]: DirectMap4k:      249708 kB
Aug 05 12:40:17.086589 np0000041047 memory_tracker.sh[47818]: DirectMap2M:     8138752 kB
Aug 05 12:40:17.086589 np0000041047 memory_tracker.sh[47818]: DirectMap1G:     2097152 kB
Aug 05 12:40:17.087494 np0000041047 memory_tracker.sh[44276]: ---
Aug 05 12:40:17.098292 np0000041047 memory_tracker.sh[47820]:        PID   %MEM             RSS       PPID       TIME     NLWP WCHAN                     COMMAND
Aug 05 12:40:17.098292 np0000041047 memory_tracker.sh[47820]:      43617    5.1          416232          1   00:00:01       40 do_poll.constprop.0       /usr/sbin/mysqld
Aug 05 12:40:17.098292 np0000041047 memory_tracker.sh[47820]:      46724    1.7          139648      46722   00:00:03        2 ep_poll                   keystoneuWSGI worker 2
Aug 05 12:40:17.098292 np0000041047 memory_tracker.sh[47820]:      46723    1.6          137160      46722   00:00:03        2 -                         keystoneuWSGI worker 1
Aug 05 12:40:17.098292 np0000041047 memory_tracker.sh[47820]:      17352    1.6          135812          1   00:00:03       32 do_select                 /usr/lib/erlang/erts-13.2.2.5/bin/beam.smp -W w -MBas ageffcbf -MHas ageffcbf -MBlmbcs 512 -MHlmbcs 512 -MMmcs 30 -pc unicode -P 1048576 -t 5000000 -stbt db -zdbbl 128000 -sbwt none -sbwtdcpu none -sbwtdio none -- -root /usr/lib/erlang -bindir /usr/lib/erlang/erts-13.2.2.5/bin -progname erl -- -home /var/lib/rabbitmq -- -pa  -noshell -noinput -s rabbit boot -boot start_sasl -syslog logger [] -syslog syslog_error_logger false -kernel prevent_overlapping_partitions false -enable-feature maybe_expr
Aug 05 12:40:17.098292 np0000041047 memory_tracker.sh[47820]:      42740    1.4          117512          1   00:00:01        1 wait_woken                /opt/stack/data/venv/bin/python3 /opt/stack/devstack/files/openstack-cli-server/openstack-cli-server
Aug 05 12:40:17.098292 np0000041047 memory_tracker.sh[47820]:      30744    1.4          116232          1   00:00:00       13 do_poll.constprop.0       ovs-vswitchd unix:/var/run/openvswitch/db.sock -vconsole:emer -vsyslog:err -vfile:info --mlockall --no-chdir --log-file=/var/log/openvswitch/ovs-vswitchd.log --pidfile=/var/run/openvswitch/ovs-vswitchd.pid --detach
Aug 05 12:40:17.098292 np0000041047 memory_tracker.sh[47820]:      10744    0.5           40676      10742   00:00:00        8 ep_poll                   /usr/sbin/haproxy -Ws -f /etc/haproxy/haproxy.cfg -p /run/haproxy.pid -S /run/haproxy-master.sock
Aug 05 12:40:17.098652 np0000041047 memory_tracker.sh[47820]:      45439    0.3           27896          1   00:00:00       12 futex_wait_queue          /opt/stack/bin/etcd --name np0000041047 --data-dir /opt/stack/data/etcd --initial-cluster-state new --initial-cluster-token etcd-cluster-01 --initial-cluster np0000041047=http://10.241.128.136:2380 --initial-advertise-peer-urls http://10.241.128.136:2380 --advertise-client-urls http://10.241.128.136:2379 --listen-peer-urls http://0.0.0.0:2380 --listen-client-urls http://10.241.128.136:2379 --log-level=debug
Aug 05 12:40:17.098652 np0000041047 memory_tracker.sh[47820]:        381    0.3           27296          1   00:00:00        7 futex_wait_queue          /sbin/multipathd -d -s
Aug 05 12:40:17.098652 np0000041047 memory_tracker.sh[47820]:      39569    0.3           26732          1   00:00:00       20 do_poll.constprop.0       /usr/sbin/libvirtd --timeout 120
Aug 05 12:40:17.098652 np0000041047 memory_tracker.sh[47820]:       2266    0.3           25860       2265   00:00:00        2 do_wait                   /usr/bin/python3
Aug 05 12:40:17.098652 np0000041047 memory_tracker.sh[47820]:      14746    0.2           20952          1   00:00:00        4 do_poll.constprop.0       /usr/libexec/packagekitd
Aug 05 12:40:17.098652 np0000041047 memory_tracker.sh[47820]:       1158    0.2           20472          1   00:01:13        2 inet_csk_accept           /usr/bin/python3
Aug 05 12:40:17.098652 np0000041047 memory_tracker.sh[47820]:      16310    0.2           19808          1   00:00:00        1 ep_poll                   /usr/lib/systemd/systemd-journald
Aug 05 12:40:17.098652 np0000041047 memory_tracker.sh[47820]:      46722    0.2           19560          1   00:00:00        1 ep_poll                   keystoneuWSGI master
Aug 05 12:40:17.098652 np0000041047 memory_tracker.sh[47820]:      39603    0.1           15592          1   00:00:00        1 do_poll.constprop.0       /usr/sbin/virtlogd
Aug 05 12:40:17.098652 np0000041047 memory_tracker.sh[47820]:      47048    0.1           15564      47042   00:00:00       34 pipe_read                 /usr/sbin/apache2 -k start
Aug 05 12:40:17.098652 np0000041047 memory_tracker.sh[47820]:      33026    0.1           15452          1   00:00:00        1 do_poll.constprop.0       /usr/sbin/virtlockd
Aug 05 12:40:17.098652 np0000041047 memory_tracker.sh[47820]:      35222    0.1           14180          1   00:00:00        1 do_poll.constprop.0       /usr/sbin/iscsid
Aug 05 12:40:17.098652 np0000041047 memory_tracker.sh[47820]:          1    0.1           13844          0   00:00:10        1 ep_poll                   /sbin/init nofb
Aug 05 12:40:17.098652 np0000041047 memory_tracker.sh[47820]:      10742    0.1           13288          1   00:00:00        1 ep_poll                   /usr/sbin/haproxy -Ws -f /etc/haproxy/haproxy.cfg -p /run/haproxy.pid -S /run/haproxy-master.sock
Aug 05 12:40:17.098936 np0000041047 memory_tracker.sh[47820]:      47046    0.1           13196      47042   00:00:00       34 pipe_read                 /usr/sbin/apache2 -k start
Aug 05 12:40:17.098936 np0000041047 memory_tracker.sh[47820]:        480    0.1           13012          1   00:00:00        1 ep_poll                   /usr/lib/systemd/systemd-resolved
Aug 05 12:40:17.098936 np0000041047 memory_tracker.sh[47820]:      47125    0.1           12592          1   00:00:00       10 ep_poll                   /usr/bin/memcached -m 64 -p 11211 -u memcache -l 127.0.0.1 -l ::1 -P /var/run/memcached/memcached.pid
Aug 05 12:40:17.098936 np0000041047 memory_tracker.sh[47820]:       4481    0.1           12372       2269   00:00:00        1 pipe_read                 /usr/bin/python3.12 /opt/stack/devstack/tools/outfilter.py -v --no-timestamp -o /opt/stack/logs/devstacklog.txt.2026-08-05-122654
Aug 05 12:40:17.098936 np0000041047 memory_tracker.sh[47820]:       4486    0.1           12260       2269   00:00:00        1 pipe_read                 /usr/bin/python3.12 /opt/stack/devstack/tools/outfilter.py -o /opt/stack/logs/devstacklog.txt.2026-08-05-122654.summary.2026-08-05-122654
Aug 05 12:40:17.098936 np0000041047 memory_tracker.sh[47820]:      47507    0.1           11688      47479   00:00:00        1 unix_stream_data_wait     python3 /opt/stack/devstack/files/openstack-cli-server/openstack --os-cloud devstack-system-admin role create service --or-show -f value -c id
Aug 05 12:40:17.098936 np0000041047 memory_tracker.sh[47820]:      47697    0.1           11688      47669   00:00:00        1 unix_stream_data_wait     python3 /opt/stack/devstack/files/openstack-cli-server/openstack --os-cloud devstack-system-admin role create anotherrole --or-show -f value -c id
Aug 05 12:40:17.098936 np0000041047 memory_tracker.sh[47820]:      47601    0.1           11656      47573   00:00:00        1 unix_stream_data_wait     python3 /opt/stack/devstack/files/openstack-cli-server/openstack --os-cloud devstack-system-admin role create ResellerAdmin --or-show -f value -c id
