Aug 19 14:28:58.943504 np0000042417 systemd[1]: Started devstack@memory_tracker.service - Devstack devstack@memory_tracker.service.
Aug 19 14:28:58.952048 np0000042417 memory_tracker.sh[44230]: [[[
Aug 19 14:28:58.952991 np0000042417 memory_tracker.sh[44246]: Wed Aug 19 14:28:58 UTC 2026
Aug 19 14:28:58.953090 np0000042417 memory_tracker.sh[44230]: ---
Aug 19 14:28:59.017621 np0000042417 memory_tracker.sh[44250]: [iscsid (pid:35196)]=14172KB; [multipathd (pid:379)]=288932KB; [ovs-vswitchd (pid:30805)]=901128KB
Aug 19 14:28:59.027681 np0000042417 memory_tracker.sh[44230]: ]]]
Aug 19 14:29:19.032671 np0000042417 memory_tracker.sh[44230]: [[[
Aug 19 14:29:19.033658 np0000042417 memory_tracker.sh[47317]: Wed Aug 19 14:29:19 UTC 2026
Aug 19 14:29:19.034155 np0000042417 memory_tracker.sh[44230]: ---
Aug 19 14:29:19.034205 np0000042417 memory_tracker.sh[44230]: memory_tracker low_point: 6232232
Aug 19 14:29:19.034238 np0000042417 memory_tracker.sh[44230]: ---
Aug 19 14:29:19.035001 np0000042417 memory_tracker.sh[47320]: MemTotal:        8129360 kB
Aug 19 14:29:19.035001 np0000042417 memory_tracker.sh[47320]: MemFree:          180204 kB
Aug 19 14:29:19.035001 np0000042417 memory_tracker.sh[47320]: MemAvailable:    6231224 kB
Aug 19 14:29:19.035001 np0000042417 memory_tracker.sh[47320]: Buffers:          187944 kB
Aug 19 14:29:19.035001 np0000042417 memory_tracker.sh[47320]: Cached:          5812240 kB
Aug 19 14:29:19.035001 np0000042417 memory_tracker.sh[47320]: SwapCached:            4 kB
Aug 19 14:29:19.035001 np0000042417 memory_tracker.sh[47320]: Active:          1395376 kB
Aug 19 14:29:19.035001 np0000042417 memory_tracker.sh[47320]: Inactive:        5530488 kB
Aug 19 14:29:19.035001 np0000042417 memory_tracker.sh[47320]: Active(anon):    1099528 kB
Aug 19 14:29:19.035001 np0000042417 memory_tracker.sh[47320]: Inactive(anon):      856 kB
Aug 19 14:29:19.035001 np0000042417 memory_tracker.sh[47320]: Active(file):     295848 kB
Aug 19 14:29:19.035001 np0000042417 memory_tracker.sh[47320]: Inactive(file):  5529632 kB
Aug 19 14:29:19.035001 np0000042417 memory_tracker.sh[47320]: Unevictable:      143596 kB
Aug 19 14:29:19.035001 np0000042417 memory_tracker.sh[47320]: Mlocked:          142396 kB
Aug 19 14:29:19.035001 np0000042417 memory_tracker.sh[47320]: SwapTotal:       8388604 kB
Aug 19 14:29:19.035001 np0000042417 memory_tracker.sh[47320]: SwapFree:        8388080 kB
Aug 19 14:29:19.035001 np0000042417 memory_tracker.sh[47320]: Zswap:               308 kB
Aug 19 14:29:19.035001 np0000042417 memory_tracker.sh[47320]: Zswapped:             68 kB
Aug 19 14:29:19.035001 np0000042417 memory_tracker.sh[47320]: Dirty:            137560 kB
Aug 19 14:29:19.035001 np0000042417 memory_tracker.sh[47320]: Writeback:             0 kB
Aug 19 14:29:19.035001 np0000042417 memory_tracker.sh[47320]: AnonPages:       1069424 kB
Aug 19 14:29:19.035001 np0000042417 memory_tracker.sh[47320]: Mapped:           185696 kB
Aug 19 14:29:19.035001 np0000042417 memory_tracker.sh[47320]: Shmem:            154836 kB
Aug 19 14:29:19.035001 np0000042417 memory_tracker.sh[47320]: KReclaimable:     535092 kB
Aug 19 14:29:19.035001 np0000042417 memory_tracker.sh[47320]: Slab:             651868 kB
Aug 19 14:29:19.035001 np0000042417 memory_tracker.sh[47320]: SReclaimable:     535092 kB
Aug 19 14:29:19.035001 np0000042417 memory_tracker.sh[47320]: SUnreclaim:       116776 kB
Aug 19 14:29:19.035001 np0000042417 memory_tracker.sh[47320]: KernelStack:        8408 kB
Aug 19 14:29:19.035001 np0000042417 memory_tracker.sh[47320]: PageTables:        10604 kB
Aug 19 14:29:19.035001 np0000042417 memory_tracker.sh[47320]: SecPageTables:         0 kB
Aug 19 14:29:19.035001 np0000042417 memory_tracker.sh[47320]: NFS_Unstable:          0 kB
Aug 19 14:29:19.035001 np0000042417 memory_tracker.sh[47320]: Bounce:                0 kB
Aug 19 14:29:19.035001 np0000042417 memory_tracker.sh[47320]: WritebackTmp:          0 kB
Aug 19 14:29:19.035001 np0000042417 memory_tracker.sh[47320]: CommitLimit:    12453284 kB
Aug 19 14:29:19.035001 np0000042417 memory_tracker.sh[47320]: Committed_AS:    2864260 kB
Aug 19 14:29:19.035001 np0000042417 memory_tracker.sh[47320]: VmallocTotal:   13743895347199 kB
Aug 19 14:29:19.035001 np0000042417 memory_tracker.sh[47320]: VmallocUsed:       26732 kB
Aug 19 14:29:19.035001 np0000042417 memory_tracker.sh[47320]: VmallocChunk:          0 kB
Aug 19 14:29:19.035001 np0000042417 memory_tracker.sh[47320]: Percpu:             4896 kB
Aug 19 14:29:19.035001 np0000042417 memory_tracker.sh[47320]: HardwareCorrupted:     0 kB
Aug 19 14:29:19.035001 np0000042417 memory_tracker.sh[47320]: AnonHugePages:         0 kB
Aug 19 14:29:19.035001 np0000042417 memory_tracker.sh[47320]: ShmemHugePages:        0 kB
Aug 19 14:29:19.035001 np0000042417 memory_tracker.sh[47320]: ShmemPmdMapped:        0 kB
Aug 19 14:29:19.035001 np0000042417 memory_tracker.sh[47320]: FileHugePages:         0 kB
Aug 19 14:29:19.035001 np0000042417 memory_tracker.sh[47320]: FilePmdMapped:         0 kB
Aug 19 14:29:19.035001 np0000042417 memory_tracker.sh[47320]: Unaccepted:            0 kB
Aug 19 14:29:19.035001 np0000042417 memory_tracker.sh[47320]: HugePages_Total:       0
Aug 19 14:29:19.035001 np0000042417 memory_tracker.sh[47320]: HugePages_Free:        0
Aug 19 14:29:19.035001 np0000042417 memory_tracker.sh[47320]: HugePages_Rsvd:        0
Aug 19 14:29:19.035001 np0000042417 memory_tracker.sh[47320]: HugePages_Surp:        0
Aug 19 14:29:19.035001 np0000042417 memory_tracker.sh[47320]: Hugepagesize:       2048 kB
Aug 19 14:29:19.035001 np0000042417 memory_tracker.sh[47320]: Hugetlb:               0 kB
Aug 19 14:29:19.035001 np0000042417 memory_tracker.sh[47320]: DirectMap4k:      251756 kB
Aug 19 14:29:19.035001 np0000042417 memory_tracker.sh[47320]: DirectMap2M:     8136704 kB
Aug 19 14:29:19.035001 np0000042417 memory_tracker.sh[47320]: DirectMap1G:     2097152 kB
Aug 19 14:29:19.036486 np0000042417 memory_tracker.sh[44230]: ---
Aug 19 14:29:19.053660 np0000042417 memory_tracker.sh[47324]:        PID   %MEM             RSS       PPID       TIME     NLWP WCHAN                     COMMAND
Aug 19 14:29:19.053660 np0000042417 memory_tracker.sh[47324]:      43586    5.1          414960          1   00:00:01       40 do_poll.constprop.0       /usr/sbin/mysqld
Aug 19 14:29:19.053660 np0000042417 memory_tracker.sh[47324]:      17480    1.6          137184          1   00:00:02       32 do_select                 /usr/lib/erlang/erts-13.2.2.5/bin/beam.smp -W w -MBas ageffcbf -MHas ageffcbf -MBlmbcs 512 -MHlmbcs 512 -MMmcs 30 -pc unicode -P 1048576 -t 5000000 -stbt db -zdbbl 128000 -sbwt none -sbwtdcpu none -sbwtdio none -- -root /usr/lib/erlang -bindir /usr/lib/erlang/erts-13.2.2.5/bin -progname erl -- -home /var/lib/rabbitmq -- -pa  -noshell -noinput -s rabbit boot -boot start_sasl -syslog logger [] -syslog syslog_error_logger false -kernel prevent_overlapping_partitions false -enable-feature maybe_expr
Aug 19 14:29:19.053660 np0000042417 memory_tracker.sh[47324]:      46614    1.6          136024      46612   00:00:02        2 rt_mutex_schedule         keystoneuWSGI worker 2
Aug 19 14:29:19.053660 np0000042417 memory_tracker.sh[47324]:      46613    1.6          135592      46612   00:00:02        2 ep_poll                   keystoneuWSGI worker 1
Aug 19 14:29:19.053660 np0000042417 memory_tracker.sh[47324]:      30805    1.4          116236          1   00:00:00       13 do_poll.constprop.0       ovs-vswitchd unix:/var/run/openvswitch/db.sock -vconsole:emer -vsyslog:err -vfile:info --mlockall --no-chdir --log-file=/var/log/openvswitch/ovs-vswitchd.log --pidfile=/var/run/openvswitch/ovs-vswitchd.pid --detach
Aug 19 14:29:19.053660 np0000042417 memory_tracker.sh[47324]:      42836    1.4          115920          1   00:00:01        1 -                         /opt/stack/data/venv/bin/python3 /opt/stack/devstack/files/openstack-cli-server/openstack-cli-server
Aug 19 14:29:19.053660 np0000042417 memory_tracker.sh[47324]:      10857    0.5           40732      10855   00:00:00        8 ep_poll                   /usr/sbin/haproxy -Ws -f /etc/haproxy/haproxy.cfg -p /run/haproxy.pid -S /run/haproxy-master.sock
Aug 19 14:29:19.054111 np0000042417 memory_tracker.sh[47324]:      45330    0.3           27904          1   00:00:00       11 futex_wait_queue          /opt/stack/bin/etcd --name np0000042417 --data-dir /opt/stack/data/etcd --initial-cluster-state new --initial-cluster-token etcd-cluster-01 --initial-cluster np0000042417=http://192.168.1.102:2380 --initial-advertise-peer-urls http://192.168.1.102:2380 --advertise-client-urls http://192.168.1.102:2379 --listen-peer-urls http://0.0.0.0:2380 --listen-client-urls http://192.168.1.102:2379 --log-level=debug
Aug 19 14:29:19.054111 np0000042417 memory_tracker.sh[47324]:        379    0.3           27296          1   00:00:00        7 futex_wait_queue          /sbin/multipathd -d -s
Aug 19 14:29:19.054111 np0000042417 memory_tracker.sh[47324]:      39541    0.3           26660          1   00:00:00       20 do_poll.constprop.0       /usr/sbin/libvirtd --timeout 120
Aug 19 14:29:19.054111 np0000042417 memory_tracker.sh[47324]:       2414    0.3           26460       2413   00:00:00        2 do_wait                   /usr/bin/python3
Aug 19 14:29:19.054111 np0000042417 memory_tracker.sh[47324]:      16435    0.2           21584          1   00:00:00        1 ep_poll                   /usr/lib/systemd/systemd-journald
Aug 19 14:29:19.054111 np0000042417 memory_tracker.sh[47324]:       2193    0.2           20852          1   00:00:00        4 do_poll.constprop.0       /usr/libexec/packagekitd
Aug 19 14:29:19.054111 np0000042417 memory_tracker.sh[47324]:       1308    0.2           20520          1   00:01:13        2 inet_csk_accept           /usr/bin/python3
Aug 19 14:29:19.054111 np0000042417 memory_tracker.sh[47324]:      46612    0.2           19592          1   00:00:00        1 ep_poll                   keystoneuWSGI master
Aug 19 14:29:19.054111 np0000042417 memory_tracker.sh[47324]:      33118    0.1           15472          1   00:00:00        1 do_poll.constprop.0       /usr/sbin/virtlockd
Aug 19 14:29:19.054111 np0000042417 memory_tracker.sh[47324]:      39575    0.1           15416          1   00:00:00        1 do_poll.constprop.0       /usr/sbin/virtlogd
Aug 19 14:29:19.054111 np0000042417 memory_tracker.sh[47324]:      46940    0.1           14920      46934   00:00:00       34 pipe_read                 /usr/sbin/apache2 -k start
Aug 19 14:29:19.054111 np0000042417 memory_tracker.sh[47324]:      35196    0.1           14180          1   00:00:00        1 do_poll.constprop.0       /usr/sbin/iscsid
Aug 19 14:29:19.054111 np0000042417 memory_tracker.sh[47324]:          1    0.1           13984          0   00:00:10        1 ep_poll                   /sbin/init nofb
Aug 19 14:29:19.054111 np0000042417 memory_tracker.sh[47324]:      10855    0.1           13256          1   00:00:00        1 ep_poll                   /usr/sbin/haproxy -Ws -f /etc/haproxy/haproxy.cfg -p /run/haproxy.pid -S /run/haproxy-master.sock
Aug 19 14:29:19.054315 np0000042417 memory_tracker.sh[47324]:        488    0.1           13000          1   00:00:00        1 ep_poll                   /usr/lib/systemd/systemd-resolved
Aug 19 14:29:19.054315 np0000042417 memory_tracker.sh[47324]:      47017    0.1           12540          1   00:00:00       10 ep_poll                   /usr/bin/memcached -m 64 -p 11211 -u memcache -l 127.0.0.1 -l ::1 -P /var/run/memcached/memcached.pid
Aug 19 14:29:19.054315 np0000042417 memory_tracker.sh[47324]:       4629    0.1           12380       2417   00:00:00        1 pipe_read                 /usr/bin/python3.12 /opt/stack/devstack/tools/outfilter.py -v --no-timestamp -o /opt/stack/logs/devstacklog.txt.2026-08-19-142507
Aug 19 14:29:19.054315 np0000042417 memory_tracker.sh[47324]:       4634    0.1           12288       2417   00:00:00        1 pipe_read                 /usr/bin/python3.12 /opt/stack/devstack/tools/outfilter.py -o /opt/stack/logs/devstacklog.txt.2026-08-19-142507.summary.2026-08-19-142507
Aug 19 14:29:19.054315 np0000042417 memory_tracker.sh[47324]:      46939    0.1           12244      46934   00:00:00       34 pipe_read                 /usr/sbin/apache2 -k start
Aug 19 14:29:19.054315 np0000042417 memory_tracker.sh[47324]:      47215    0.1           11664      47198   00:00:00        1 unix_stream_data_wait     python3 /opt/stack/devstack/files/openstack-cli-server/openstack --os-cloud devstack-system-admin role assignment list --role admin --user d16e015fd0e14882b3b70826269a0a0d --domain default -c Role -f value
Aug 19 14:29:19.054315 np0000042417 memory_tracker.sh[47324]:       1166    0.1           11428          1   00:00:00        1 ep_poll                   /usr/lib/systemd/systemd --user
Aug 19 14:29:19.054315 np0000042417 memory_tracker.sh[47324]:      47306    0.1           11156      47278   00:00:00        1 -                         python3 /opt/stack/devstack/files/openstack-cli-server/openstack --os-cloud devstack-system-admin project create service --domain=Default --or-show -f value -c id
Aug 19 14:29:19.054315 np0000042417 memory_tracker.sh[47324]:       2417    0.1           10824       2415   00:00:02        1 pipe_read                 bash ./stack.sh
