Jun 30 12:16:09.156718 np0000038482 systemd[1]: Started devstack@memory_tracker.service - Devstack devstack@memory_tracker.service.
Jun 30 12:16:09.164955 np0000038482 memory_tracker.sh[44351]: [[[
Jun 30 12:16:09.165653 np0000038482 memory_tracker.sh[44368]: Tue Jun 30 12:16:09 UTC 2026
Jun 30 12:16:09.165774 np0000038482 memory_tracker.sh[44351]: ---
Jun 30 12:16:09.222252 np0000038482 memory_tracker.sh[44372]: [iscsid (pid:35268)]=14172KB; [multipathd (pid:381)]=288932KB; [ovs-vswitchd (pid:30879)]=901124KB
Jun 30 12:16:09.228188 np0000038482 memory_tracker.sh[44351]: ]]]
Jun 30 12:16:29.233496 np0000038482 memory_tracker.sh[44351]: [[[
Jun 30 12:16:29.234210 np0000038482 memory_tracker.sh[48027]: Tue Jun 30 12:16:29 UTC 2026
Jun 30 12:16:29.234358 np0000038482 memory_tracker.sh[44351]: ---
Jun 30 12:16:29.234358 np0000038482 memory_tracker.sh[44351]: memory_tracker low_point: 6250012
Jun 30 12:16:29.234358 np0000038482 memory_tracker.sh[44351]: ---
Jun 30 12:16:29.235065 np0000038482 memory_tracker.sh[48028]: MemTotal:        8129368 kB
Jun 30 12:16:29.235065 np0000038482 memory_tracker.sh[48028]: MemFree:          160780 kB
Jun 30 12:16:29.235065 np0000038482 memory_tracker.sh[48028]: MemAvailable:    6250012 kB
Jun 30 12:16:29.235065 np0000038482 memory_tracker.sh[48028]: Buffers:          179960 kB
Jun 30 12:16:29.235065 np0000038482 memory_tracker.sh[48028]: Cached:          5868516 kB
Jun 30 12:16:29.235065 np0000038482 memory_tracker.sh[48028]: SwapCached:            0 kB
Jun 30 12:16:29.235065 np0000038482 memory_tracker.sh[48028]: Active:          1393556 kB
Jun 30 12:16:29.235065 np0000038482 memory_tracker.sh[48028]: Inactive:        5596744 kB
Jun 30 12:16:29.235065 np0000038482 memory_tracker.sh[48028]: Active(anon):    1115720 kB
Jun 30 12:16:29.235065 np0000038482 memory_tracker.sh[48028]: Inactive(anon):      832 kB
Jun 30 12:16:29.235065 np0000038482 memory_tracker.sh[48028]: Active(file):     277836 kB
Jun 30 12:16:29.235065 np0000038482 memory_tracker.sh[48028]: Inactive(file):  5595912 kB
Jun 30 12:16:29.235065 np0000038482 memory_tracker.sh[48028]: Unevictable:      143592 kB
Jun 30 12:16:29.235065 np0000038482 memory_tracker.sh[48028]: Mlocked:          142392 kB
Jun 30 12:16:29.235065 np0000038482 memory_tracker.sh[48028]: SwapTotal:       8388604 kB
Jun 30 12:16:29.235065 np0000038482 memory_tracker.sh[48028]: SwapFree:        8388080 kB
Jun 30 12:16:29.235065 np0000038482 memory_tracker.sh[48028]: Zswap:               364 kB
Jun 30 12:16:29.235065 np0000038482 memory_tracker.sh[48028]: Zswapped:             68 kB
Jun 30 12:16:29.235065 np0000038482 memory_tracker.sh[48028]: Dirty:              3752 kB
Jun 30 12:16:29.235065 np0000038482 memory_tracker.sh[48028]: Writeback:             0 kB
Jun 30 12:16:29.235065 np0000038482 memory_tracker.sh[48028]: AnonPages:       1085508 kB
Jun 30 12:16:29.235065 np0000038482 memory_tracker.sh[48028]: Mapped:           184916 kB
Jun 30 12:16:29.235065 np0000038482 memory_tracker.sh[48028]: Shmem:            154860 kB
Jun 30 12:16:29.235065 np0000038482 memory_tracker.sh[48028]: KReclaimable:     525036 kB
Jun 30 12:16:29.235065 np0000038482 memory_tracker.sh[48028]: Slab:             642676 kB
Jun 30 12:16:29.235065 np0000038482 memory_tracker.sh[48028]: SReclaimable:     525036 kB
Jun 30 12:16:29.235065 np0000038482 memory_tracker.sh[48028]: SUnreclaim:       117640 kB
Jun 30 12:16:29.235065 np0000038482 memory_tracker.sh[48028]: KernelStack:        8544 kB
Jun 30 12:16:29.235065 np0000038482 memory_tracker.sh[48028]: PageTables:        10276 kB
Jun 30 12:16:29.235065 np0000038482 memory_tracker.sh[48028]: SecPageTables:         0 kB
Jun 30 12:16:29.235065 np0000038482 memory_tracker.sh[48028]: NFS_Unstable:          0 kB
Jun 30 12:16:29.235065 np0000038482 memory_tracker.sh[48028]: Bounce:                0 kB
Jun 30 12:16:29.235065 np0000038482 memory_tracker.sh[48028]: WritebackTmp:          0 kB
Jun 30 12:16:29.235065 np0000038482 memory_tracker.sh[48028]: CommitLimit:    12453288 kB
Jun 30 12:16:29.235065 np0000038482 memory_tracker.sh[48028]: Committed_AS:    2880716 kB
Jun 30 12:16:29.235065 np0000038482 memory_tracker.sh[48028]: VmallocTotal:   13743895347199 kB
Jun 30 12:16:29.235065 np0000038482 memory_tracker.sh[48028]: VmallocUsed:       26924 kB
Jun 30 12:16:29.235065 np0000038482 memory_tracker.sh[48028]: VmallocChunk:          0 kB
Jun 30 12:16:29.235065 np0000038482 memory_tracker.sh[48028]: Percpu:             4864 kB
Jun 30 12:16:29.235065 np0000038482 memory_tracker.sh[48028]: HardwareCorrupted:     0 kB
Jun 30 12:16:29.235065 np0000038482 memory_tracker.sh[48028]: AnonHugePages:         0 kB
Jun 30 12:16:29.235065 np0000038482 memory_tracker.sh[48028]: ShmemHugePages:        0 kB
Jun 30 12:16:29.235065 np0000038482 memory_tracker.sh[48028]: ShmemPmdMapped:        0 kB
Jun 30 12:16:29.235065 np0000038482 memory_tracker.sh[48028]: FileHugePages:         0 kB
Jun 30 12:16:29.235065 np0000038482 memory_tracker.sh[48028]: FilePmdMapped:         0 kB
Jun 30 12:16:29.235065 np0000038482 memory_tracker.sh[48028]: Unaccepted:            0 kB
Jun 30 12:16:29.235065 np0000038482 memory_tracker.sh[48028]: HugePages_Total:       0
Jun 30 12:16:29.235065 np0000038482 memory_tracker.sh[48028]: HugePages_Free:        0
Jun 30 12:16:29.235065 np0000038482 memory_tracker.sh[48028]: HugePages_Rsvd:        0
Jun 30 12:16:29.235065 np0000038482 memory_tracker.sh[48028]: HugePages_Surp:        0
Jun 30 12:16:29.235065 np0000038482 memory_tracker.sh[48028]: Hugepagesize:       2048 kB
Jun 30 12:16:29.235065 np0000038482 memory_tracker.sh[48028]: Hugetlb:               0 kB
Jun 30 12:16:29.235065 np0000038482 memory_tracker.sh[48028]: DirectMap4k:      255852 kB
Jun 30 12:16:29.235065 np0000038482 memory_tracker.sh[48028]: DirectMap2M:     8132608 kB
Jun 30 12:16:29.235065 np0000038482 memory_tracker.sh[48028]: DirectMap1G:     2097152 kB
Jun 30 12:16:29.236511 np0000038482 memory_tracker.sh[44351]: ---
Jun 30 12:16:29.246263 np0000038482 memory_tracker.sh[48030]:        PID   %MEM             RSS       PPID       TIME     NLWP WCHAN                     COMMAND
Jun 30 12:16:29.246263 np0000038482 memory_tracker.sh[48030]:      43708    5.1          416184          1   00:00:01       40 do_poll.constprop.0       /usr/sbin/mysqld
Jun 30 12:16:29.246263 np0000038482 memory_tracker.sh[48030]:      46735    1.7          139584      46734   00:00:03        2 ep_poll                   keystoneuWSGI worker 1
Jun 30 12:16:29.246263 np0000038482 memory_tracker.sh[48030]:      46736    1.7          139560      46734   00:00:03        2 -                         keystoneuWSGI worker 2
Jun 30 12:16:29.246263 np0000038482 memory_tracker.sh[48030]:      17470    1.6          135036          1   00:00:03       32 do_select                 /usr/lib/erlang/erts-13.2.2.5/bin/beam.smp -W w -MBas ageffcbf -MHas ageffcbf -MBlmbcs 512 -MHlmbcs 512 -MMmcs 30 -pc unicode -P 1048576 -t 5000000 -stbt db -zdbbl 128000 -sbwt none -sbwtdcpu none -sbwtdio none -- -root /usr/lib/erlang -bindir /usr/lib/erlang/erts-13.2.2.5/bin -progname erl -- -home /var/lib/rabbitmq -- -pa  -noshell -noinput -s rabbit boot -boot start_sasl -syslog logger [] -syslog syslog_error_logger false -kernel prevent_overlapping_partitions false -enable-feature maybe_expr
Jun 30 12:16:29.246263 np0000038482 memory_tracker.sh[48030]:      42954    1.5          124612          1   00:00:02        1 wait_woken                /opt/stack/data/venv/bin/python3 /opt/stack/devstack/files/openstack-cli-server/openstack-cli-server
Jun 30 12:16:29.246263 np0000038482 memory_tracker.sh[48030]:      30879    1.4          116232          1   00:00:00       13 do_poll.constprop.0       ovs-vswitchd unix:/var/run/openvswitch/db.sock -vconsole:emer -vsyslog:err -vfile:info --mlockall --no-chdir --log-file=/var/log/openvswitch/ovs-vswitchd.log --pidfile=/var/run/openvswitch/ovs-vswitchd.pid --detach
Jun 30 12:16:29.246263 np0000038482 memory_tracker.sh[48030]:      10845    0.4           40568      10843   00:00:00        8 ep_poll                   /usr/sbin/haproxy -Ws -f /etc/haproxy/haproxy.cfg -p /run/haproxy.pid -S /run/haproxy-master.sock
Jun 30 12:16:29.246693 np0000038482 memory_tracker.sh[48030]:      45451    0.3           27808          1   00:00:00       12 futex_wait_queue          /opt/stack/bin/etcd --name np0000038482 --data-dir /opt/stack/data/etcd --initial-cluster-state new --initial-cluster-token etcd-cluster-01 --initial-cluster np0000038482=http://192.168.1.120:2380 --initial-advertise-peer-urls http://192.168.1.120:2380 --advertise-client-urls http://192.168.1.120:2379 --listen-peer-urls http://0.0.0.0:2380 --listen-client-urls http://192.168.1.120:2379 --log-level=debug
Jun 30 12:16:29.246693 np0000038482 memory_tracker.sh[48030]:        381    0.3           27296          1   00:00:00        7 futex_wait_queue          /sbin/multipathd -d -s
Jun 30 12:16:29.246693 np0000038482 memory_tracker.sh[48030]:      39637    0.3           26740          1   00:00:00       20 do_poll.constprop.0       /usr/sbin/libvirtd --timeout 120
Jun 30 12:16:29.246693 np0000038482 memory_tracker.sh[48030]:       2404    0.3           25644       2403   00:00:00        2 do_wait                   /usr/bin/python3
Jun 30 12:16:29.246693 np0000038482 memory_tracker.sh[48030]:      16425    0.2           21672          1   00:00:00        1 ep_poll                   /usr/lib/systemd/systemd-journald
Jun 30 12:16:29.246693 np0000038482 memory_tracker.sh[48030]:       2183    0.2           20860          1   00:00:00        4 do_poll.constprop.0       /usr/libexec/packagekitd
Jun 30 12:16:29.246693 np0000038482 memory_tracker.sh[48030]:       1297    0.2           20480          1   00:01:14        2 inet_csk_accept           /usr/bin/python3
Jun 30 12:16:29.246693 np0000038482 memory_tracker.sh[48030]:      46734    0.2           19556          1   00:00:00        1 ep_poll                   keystoneuWSGI master
Jun 30 12:16:29.246693 np0000038482 memory_tracker.sh[48030]:      47061    0.1           15980      47054   00:00:00       34 pipe_read                 /usr/sbin/apache2 -k start
Jun 30 12:16:29.246693 np0000038482 memory_tracker.sh[48030]:      33198    0.1           15576          1   00:00:00        1 do_poll.constprop.0       /usr/sbin/virtlockd
Jun 30 12:16:29.246693 np0000038482 memory_tracker.sh[48030]:      39672    0.1           15468          1   00:00:00        1 do_poll.constprop.0       /usr/sbin/virtlogd
Jun 30 12:16:29.246693 np0000038482 memory_tracker.sh[48030]:      35268    0.1           14180          1   00:00:00        1 do_poll.constprop.0       /usr/sbin/iscsid
Jun 30 12:16:29.246693 np0000038482 memory_tracker.sh[48030]:          1    0.1           13996          0   00:00:10        1 ep_poll                   /sbin/init nofb
Jun 30 12:16:29.246693 np0000038482 memory_tracker.sh[48030]:      47059    0.1           13872      47054   00:00:00       34 pipe_read                 /usr/sbin/apache2 -k start
Jun 30 12:16:29.247158 np0000038482 memory_tracker.sh[48030]:      10843    0.1           13256          1   00:00:00        1 ep_poll                   /usr/sbin/haproxy -Ws -f /etc/haproxy/haproxy.cfg -p /run/haproxy.pid -S /run/haproxy-master.sock
Jun 30 12:16:29.247158 np0000038482 memory_tracker.sh[48030]:        481    0.1           12976          1   00:00:00        1 ep_poll                   /usr/lib/systemd/systemd-resolved
Jun 30 12:16:29.247158 np0000038482 memory_tracker.sh[48030]:      47137    0.1           12624          1   00:00:00       10 ep_poll                   /usr/bin/memcached -m 64 -p 11211 -u memcache -l 127.0.0.1 -l ::1 -P /var/run/memcached/memcached.pid
Jun 30 12:16:29.247158 np0000038482 memory_tracker.sh[48030]:       4617    0.1           12436       2407   00:00:00        1 pipe_read                 /usr/bin/python3.12 /opt/stack/devstack/tools/outfilter.py -v --no-timestamp -o /opt/stack/logs/devstacklog.txt.2026-06-30-121208
Jun 30 12:16:29.247158 np0000038482 memory_tracker.sh[48030]:       4622    0.1           12396       2407   00:00:00        1 pipe_read                 /usr/bin/python3.12 /opt/stack/devstack/tools/outfilter.py -o /opt/stack/logs/devstacklog.txt.2026-06-30-121208.summary.2026-06-30-121208
Jun 30 12:16:29.247158 np0000038482 memory_tracker.sh[48030]:      48023    0.1           11664      48006   00:00:00        1 unix_stream_data_wait     python3 /opt/stack/devstack/files/openstack-cli-server/openstack --os-cloud devstack-system-admin user create demo --password secretadmin --domain=default --email=demo@example.com --or-show -f value -c id
Jun 30 12:16:29.247158 np0000038482 memory_tracker.sh[48030]:       1156    0.1           11468          1   00:00:00        1 ep_poll                   /usr/lib/systemd/systemd --user
Jun 30 12:16:29.247158 np0000038482 memory_tracker.sh[48030]:       2407    0.1           10840       2405   00:00:02        1 pipe_read                 bash ./stack.sh
Jun 30 12:16:29.247158 np0000038482 memory_tracker.sh[48030]:      47054    0.1            9700          1   00:00:00        1 do_select                 /usr/sbin/apache2 -k start
