Jul 14 07:29:12.365364 np0000039454 systemd[1]: Started devstack@memory_tracker.service - Devstack devstack@memory_tracker.service.
Jul 14 07:29:12.375942 np0000039454 memory_tracker.sh[44674]: [[[
Jul 14 07:29:12.376933 np0000039454 memory_tracker.sh[44692]: Tue Jul 14 07:29:12 UTC 2026
Jul 14 07:29:12.377139 np0000039454 memory_tracker.sh[44674]: ---
Jul 14 07:29:12.404639 np0000039454 memory_tracker.sh[44697]: /opt/stack/devstack/tools/mlock_report.py:9: SyntaxWarning: invalid escape sequence '\s'
Jul 14 07:29:12.404639 np0000039454 memory_tracker.sh[44697]:   "^VmLck:\s+(?P<locked>[\d]+)\s+kB", re.MULTILINE)
Jul 14 07:29:12.433322 np0000039454 memory_tracker.sh[44697]: [iscsid (pid:35986)]=14172KB; [multipathd (pid:394)]=288932KB; [ovs-vswitchd (pid:31682)]=901128KB
Jul 14 07:29:12.439563 np0000039454 memory_tracker.sh[44674]: ]]]
Jul 14 07:29:32.445503 np0000039454 memory_tracker.sh[44674]: [[[
Jul 14 07:29:32.446520 np0000039454 memory_tracker.sh[48165]: Tue Jul 14 07:29:32 UTC 2026
Jul 14 07:29:32.446709 np0000039454 memory_tracker.sh[44674]: ---
Jul 14 07:29:32.446709 np0000039454 memory_tracker.sh[44674]: memory_tracker low_point: 6085388
Jul 14 07:29:32.446709 np0000039454 memory_tracker.sh[44674]: ---
Jul 14 07:29:32.447416 np0000039454 memory_tracker.sh[48166]: MemTotal:        8129348 kB
Jul 14 07:29:32.447416 np0000039454 memory_tracker.sh[48166]: MemFree:          234896 kB
Jul 14 07:29:32.447416 np0000039454 memory_tracker.sh[48166]: MemAvailable:    6085388 kB
Jul 14 07:29:32.447416 np0000039454 memory_tracker.sh[48166]: Buffers:          176772 kB
Jul 14 07:29:32.447416 np0000039454 memory_tracker.sh[48166]: Cached:          5628456 kB
Jul 14 07:29:32.447416 np0000039454 memory_tracker.sh[48166]: SwapCached:            0 kB
Jul 14 07:29:32.447416 np0000039454 memory_tracker.sh[48166]: Active:          1257704 kB
Jul 14 07:29:32.447416 np0000039454 memory_tracker.sh[48166]: Inactive:        5484884 kB
Jul 14 07:29:32.447416 np0000039454 memory_tracker.sh[48166]: Active(anon):     984620 kB
Jul 14 07:29:32.447416 np0000039454 memory_tracker.sh[48166]: Inactive(anon):   127456 kB
Jul 14 07:29:32.447416 np0000039454 memory_tracker.sh[48166]: Active(file):     273084 kB
Jul 14 07:29:32.447416 np0000039454 memory_tracker.sh[48166]: Inactive(file):  5357428 kB
Jul 14 07:29:32.447416 np0000039454 memory_tracker.sh[48166]: Unevictable:      143596 kB
Jul 14 07:29:32.447416 np0000039454 memory_tracker.sh[48166]: Mlocked:          142396 kB
Jul 14 07:29:32.447416 np0000039454 memory_tracker.sh[48166]: SwapTotal:       8388604 kB
Jul 14 07:29:32.447416 np0000039454 memory_tracker.sh[48166]: SwapFree:        8388080 kB
Jul 14 07:29:32.447416 np0000039454 memory_tracker.sh[48166]: Zswap:               252 kB
Jul 14 07:29:32.447416 np0000039454 memory_tracker.sh[48166]: Zswapped:             64 kB
Jul 14 07:29:32.447416 np0000039454 memory_tracker.sh[48166]: Dirty:            136132 kB
Jul 14 07:29:32.447416 np0000039454 memory_tracker.sh[48166]: Writeback:             0 kB
Jul 14 07:29:32.447416 np0000039454 memory_tracker.sh[48166]: AnonPages:       1081072 kB
Jul 14 07:29:32.447416 np0000039454 memory_tracker.sh[48166]: Mapped:           182896 kB
Jul 14 07:29:32.447416 np0000039454 memory_tracker.sh[48166]: Shmem:            154856 kB
Jul 14 07:29:32.447416 np0000039454 memory_tracker.sh[48166]: KReclaimable:     529696 kB
Jul 14 07:29:32.447416 np0000039454 memory_tracker.sh[48166]: Slab:             656912 kB
Jul 14 07:29:32.447416 np0000039454 memory_tracker.sh[48166]: SReclaimable:     529696 kB
Jul 14 07:29:32.447416 np0000039454 memory_tracker.sh[48166]: SUnreclaim:       127216 kB
Jul 14 07:29:32.447416 np0000039454 memory_tracker.sh[48166]: KernelStack:        8780 kB
Jul 14 07:29:32.447416 np0000039454 memory_tracker.sh[48166]: PageTables:        10556 kB
Jul 14 07:29:32.447416 np0000039454 memory_tracker.sh[48166]: SecPageTables:         0 kB
Jul 14 07:29:32.447416 np0000039454 memory_tracker.sh[48166]: NFS_Unstable:          0 kB
Jul 14 07:29:32.447416 np0000039454 memory_tracker.sh[48166]: Bounce:                0 kB
Jul 14 07:29:32.447416 np0000039454 memory_tracker.sh[48166]: WritebackTmp:          0 kB
Jul 14 07:29:32.447416 np0000039454 memory_tracker.sh[48166]: CommitLimit:    12453276 kB
Jul 14 07:29:32.447416 np0000039454 memory_tracker.sh[48166]: Committed_AS:    2930432 kB
Jul 14 07:29:32.447416 np0000039454 memory_tracker.sh[48166]: VmallocTotal:   13743895347199 kB
Jul 14 07:29:32.447416 np0000039454 memory_tracker.sh[48166]: VmallocUsed:       31228 kB
Jul 14 07:29:32.447416 np0000039454 memory_tracker.sh[48166]: VmallocChunk:          0 kB
Jul 14 07:29:32.447416 np0000039454 memory_tracker.sh[48166]: Percpu:             4864 kB
Jul 14 07:29:32.447416 np0000039454 memory_tracker.sh[48166]: HardwareCorrupted:     0 kB
Jul 14 07:29:32.447416 np0000039454 memory_tracker.sh[48166]: AnonHugePages:         0 kB
Jul 14 07:29:32.447416 np0000039454 memory_tracker.sh[48166]: ShmemHugePages:        0 kB
Jul 14 07:29:32.447416 np0000039454 memory_tracker.sh[48166]: ShmemPmdMapped:        0 kB
Jul 14 07:29:32.447416 np0000039454 memory_tracker.sh[48166]: FileHugePages:         0 kB
Jul 14 07:29:32.447416 np0000039454 memory_tracker.sh[48166]: FilePmdMapped:         0 kB
Jul 14 07:29:32.447416 np0000039454 memory_tracker.sh[48166]: Unaccepted:            0 kB
Jul 14 07:29:32.447416 np0000039454 memory_tracker.sh[48166]: HugePages_Total:       0
Jul 14 07:29:32.447416 np0000039454 memory_tracker.sh[48166]: HugePages_Free:        0
Jul 14 07:29:32.447416 np0000039454 memory_tracker.sh[48166]: HugePages_Rsvd:        0
Jul 14 07:29:32.447416 np0000039454 memory_tracker.sh[48166]: HugePages_Surp:        0
Jul 14 07:29:32.447416 np0000039454 memory_tracker.sh[48166]: Hugepagesize:       2048 kB
Jul 14 07:29:32.447416 np0000039454 memory_tracker.sh[48166]: Hugetlb:               0 kB
Jul 14 07:29:32.447416 np0000039454 memory_tracker.sh[48166]: DirectMap4k:      288620 kB
Jul 14 07:29:32.447416 np0000039454 memory_tracker.sh[48166]: DirectMap2M:     7051264 kB
Jul 14 07:29:32.447416 np0000039454 memory_tracker.sh[48166]: DirectMap1G:     3145728 kB
Jul 14 07:29:32.448229 np0000039454 memory_tracker.sh[44674]: ---
Jul 14 07:29:32.462108 np0000039454 memory_tracker.sh[48168]:        PID   %MEM             RSS       PPID       TIME     NLWP WCHAN                     COMMAND
Jul 14 07:29:32.462108 np0000039454 memory_tracker.sh[48168]:      44031    5.1          415804          1   00:00:01       40 do_poll.constprop.0       /usr/sbin/mysqld
Jul 14 07:29:32.462108 np0000039454 memory_tracker.sh[48168]:      18044    1.6          135900          1   00:00:03       32 do_select                 /usr/lib/erlang/erts-13.2.2.5/bin/beam.smp -W w -MBas ageffcbf -MHas ageffcbf -MBlmbcs 512 -MHlmbcs 512 -MMmcs 30 -pc unicode -P 1048576 -t 5000000 -stbt db -zdbbl 128000 -sbwt none -sbwtdcpu none -sbwtdio none -- -root /usr/lib/erlang -bindir /usr/lib/erlang/erts-13.2.2.5/bin -progname erl -- -home /var/lib/rabbitmq -- -pa  -noshell -noinput -s rabbit boot -boot start_sasl -syslog logger [] -syslog syslog_error_logger false -kernel prevent_overlapping_partitions false -enable-feature maybe_expr
Jul 14 07:29:32.462108 np0000039454 memory_tracker.sh[48168]:      47068    1.6          135556      47066   00:00:02        2 rt_mutex_schedule         keystoneuWSGI worker 2
Jul 14 07:29:32.462108 np0000039454 memory_tracker.sh[48168]:      47067    1.6          131316      47066   00:00:02        2 ep_poll                   keystoneuWSGI worker 1
Jul 14 07:29:32.462108 np0000039454 memory_tracker.sh[48168]:      31682    1.4          116236          1   00:00:00       13 do_poll.constprop.0       ovs-vswitchd unix:/var/run/openvswitch/db.sock -vconsole:emer -vsyslog:err -vfile:info --mlockall --no-chdir --log-file=/var/log/openvswitch/ovs-vswitchd.log --pidfile=/var/run/openvswitch/ovs-vswitchd.pid --detach
Jul 14 07:29:32.462108 np0000039454 memory_tracker.sh[48168]:      43326    1.3          113076          1   00:00:01        1 -                         /opt/stack/data/venv/bin/python3 /opt/stack/devstack/files/openstack-cli-server/openstack-cli-server
Jul 14 07:29:32.462108 np0000039454 memory_tracker.sh[48168]:      11377    0.5           40656      11375   00:00:00        8 ep_poll                   /usr/sbin/haproxy -Ws -f /etc/haproxy/haproxy.cfg -p /run/haproxy.pid -S /run/haproxy-master.sock
Jul 14 07:29:32.462420 np0000039454 memory_tracker.sh[48168]:      45771    0.3           27780          1   00:00:00       12 futex_wait_queue          /opt/stack/bin/etcd --name np0000039454 --data-dir /opt/stack/data/etcd --initial-cluster-state new --initial-cluster-token etcd-cluster-01 --initial-cluster np0000039454=http://192.168.1.111:2380 --initial-advertise-peer-urls http://192.168.1.111:2380 --advertise-client-urls http://192.168.1.111:2379 --listen-peer-urls http://0.0.0.0:2380 --listen-client-urls http://192.168.1.111:2379 --log-level=debug
Jul 14 07:29:32.462420 np0000039454 memory_tracker.sh[48168]:        394    0.3           27296          1   00:00:00        7 futex_wait_queue          /sbin/multipathd -d -s
Jul 14 07:29:32.462420 np0000039454 memory_tracker.sh[48168]:      40228    0.3           26404          1   00:00:00       20 do_poll.constprop.0       /usr/sbin/libvirtd --timeout 120
Jul 14 07:29:32.462420 np0000039454 memory_tracker.sh[48168]:       2714    0.3           25844       2713   00:00:00        2 do_wait                   /usr/bin/python3
Jul 14 07:29:32.462420 np0000039454 memory_tracker.sh[48168]:       2496    0.2           20860          1   00:00:00        4 do_poll.constprop.0       /usr/libexec/packagekitd
Jul 14 07:29:32.462420 np0000039454 memory_tracker.sh[48168]:       1610    0.2           20404          1   00:01:16        2 inet_csk_accept           /usr/bin/python3
Jul 14 07:29:32.462420 np0000039454 memory_tracker.sh[48168]:      16959    0.2           20040          1   00:00:00        1 ep_poll                   /usr/lib/systemd/systemd-journald
Jul 14 07:29:32.462420 np0000039454 memory_tracker.sh[48168]:      47066    0.2           19436          1   00:00:00        1 ep_poll                   keystoneuWSGI master
Jul 14 07:29:32.462420 np0000039454 memory_tracker.sh[48168]:      40265    0.1           15520          1   00:00:00        1 do_poll.constprop.0       /usr/sbin/virtlogd
Jul 14 07:29:32.462420 np0000039454 memory_tracker.sh[48168]:      34119    0.1           15468          1   00:00:00        1 do_poll.constprop.0       /usr/sbin/virtlockd
Jul 14 07:29:32.462420 np0000039454 memory_tracker.sh[48168]:      47391    0.1           14992      47386   00:00:00       34 pipe_read                 /usr/sbin/apache2 -k start
Jul 14 07:29:32.462420 np0000039454 memory_tracker.sh[48168]:      35986    0.1           14180          1   00:00:00        1 do_poll.constprop.0       /usr/sbin/iscsid
Jul 14 07:29:32.462420 np0000039454 memory_tracker.sh[48168]:          1    0.1           14016          0   00:00:10        1 ep_poll                   /sbin/init nofb
Jul 14 07:29:32.462420 np0000039454 memory_tracker.sh[48168]:      47390    0.1           13636      47386   00:00:00       34 pipe_read                 /usr/sbin/apache2 -k start
Jul 14 07:29:32.462584 np0000039454 memory_tracker.sh[48168]:      11375    0.1           13204          1   00:00:00        1 ep_poll                   /usr/sbin/haproxy -Ws -f /etc/haproxy/haproxy.cfg -p /run/haproxy.pid -S /run/haproxy-master.sock
Jul 14 07:29:32.462584 np0000039454 memory_tracker.sh[48168]:        506    0.1           12956          1   00:00:00        1 ep_poll                   /usr/lib/systemd/systemd-resolved
Jul 14 07:29:32.462584 np0000039454 memory_tracker.sh[48168]:      47469    0.1           12584          1   00:00:00       10 ep_poll                   /usr/bin/memcached -m 64 -p 11211 -u memcache -l 127.0.0.1 -l ::1 -P /var/run/memcached/memcached.pid
Jul 14 07:29:32.462584 np0000039454 memory_tracker.sh[48168]:       4921    0.1           12380       2717   00:00:00        1 pipe_read                 /usr/bin/python3.12 /opt/stack/devstack/tools/outfilter.py -v --no-timestamp -o /opt/stack/logs/devstacklog.txt.2026-07-14-072031
Jul 14 07:29:32.462584 np0000039454 memory_tracker.sh[48168]:       4926    0.1           12308       2717   00:00:00        1 pipe_read                 /usr/bin/python3.12 /opt/stack/devstack/tools/outfilter.py -o /opt/stack/logs/devstacklog.txt.2026-07-14-072031.summary.2026-07-14-072031
Jul 14 07:29:32.462584 np0000039454 memory_tracker.sh[48168]:      48121    0.1           11688      48104   00:00:00        1 unix_wait_for_peer        python3 /opt/stack/devstack/files/openstack-cli-server/openstack --os-cloud devstack-system-admin project create invisible_to_admin --domain=default --or-show -f value -c id
Jul 14 07:29:32.462584 np0000039454 memory_tracker.sh[48168]:      48092    0.1           11660      48058   00:00:00        1 unix_stream_data_wait     python3 /opt/stack/devstack/files/openstack-cli-server/openstack --os-cloud devstack-system-admin role create anotherrole --or-show -f value -c id
Jul 14 07:29:32.462584 np0000039454 memory_tracker.sh[48168]:      47902    0.1           11636      47868   00:00:00        1 unix_stream_data_wait     python3 /opt/stack/devstack/files/openstack-cli-server/openstack --os-cloud devstack-system-admin role create service --or-show -f value -c id
Jul 14 07:29:32.462584 np0000039454 memory_tracker.sh[48168]:      47996    0.1           11632      47962   00:00:00        1 unix_stream_data_wait     python3 /opt/stack/devstack/files/openstack-cli-server/openstack --os-cloud devstack-system-admin role create ResellerAdmin --or-show -f value -c id
